provider	dotPath	method	fullUrl	docsUrl
xai	v1.collections	POST	https://api.x.ai/v1/collections	https://docs.x.ai/docs/api-reference
xai	v1.collections	PUT	https://api.x.ai/v1/collections/{collectionId}	https://docs.x.ai/docs/api-reference
xai	v1.collections.documents	DELETE	https://api.x.ai/v1/collections/{collectionId}/documents/{fileId}	https://docs.x.ai/docs/api-reference
xai	v1.collections.documents	GET	https://api.x.ai/v1/collections/{collectionId}/documents/{paramsOrFileId}	https://docs.x.ai/docs/api-reference
xai	v1.collections.documents	PATCH	https://api.x.ai/v1/collections/{collectionId}/documents/{fileId}	https://docs.x.ai/docs/api-reference
xai	v1.collections.documents	POST	https://api.x.ai/v1/collections/{collectionId}/documents/{fileId}	https://docs.x.ai/docs/api-reference
xai	v1.collections.documents.batchGet	GET	https://api.x.ai/v1/collections/{collectionId}/documents:batchGet{query}	https://docs.x.ai/docs/api-reference
xai	v1.documents.search	POST	https://api.x.ai/v1/documents/search	https://docs.x.ai/docs/api-reference
xai	v1.files	DELETE	https://api.x.ai/v1/files/{fileId}	https://docs.x.ai/docs/api-reference
xai	v1.files	GET	https://api.x.ai/v1/files/{fileIdOrSignal}	https://docs.x.ai/docs/api-reference
xai	v1.files	POST	https://api.x.ai/v1/files	https://docs.x.ai/docs/api-reference
xai	v1.imageGenerationModels	GET	https://api.x.ai/v1/image-generation-models/{modelIdOrSignal}	https://docs.x.ai/docs/api-reference
xai	v1.images.edits	POST	https://api.x.ai/v1/images/edits	https://docs.x.ai/docs/api-reference
xai	v1.images.generations	POST	https://api.x.ai/v1/images/generations	https://docs.x.ai/docs/api-reference
xai	v1.languageModels	GET	https://api.x.ai/v1/language-models/{modelIdOrSignal}	https://docs.x.ai/docs/api-reference
xai	v1.models	GET	https://api.x.ai/v1/models/{modelIdOrSignal}	https://docs.x.ai/docs/api-reference
xai	v1.realtime.clientSecrets	POST	https://api.x.ai/v1/realtime/client_secrets	https://docs.x.ai/docs/api-reference
xai	v1.responses	DELETE	https://api.x.ai/v1/responses/{id}	https://docs.x.ai/docs/api-reference
xai	v1.responses	GET	https://api.x.ai/v1/responses/{id}	https://docs.x.ai/docs/api-reference
xai	v1.responses	POST	https://api.x.ai/v1/responses	https://docs.x.ai/docs/api-reference
xai	v1.tokenizeText	POST	https://api.x.ai/v1/tokenize-text	https://docs.x.ai/docs/api-reference
xai	v1.videoGenerationModels	GET	https://api.x.ai/v1/video-generation-models/{modelIdOrSignal}	https://docs.x.ai/docs/api-reference
xai	v1.videos	GET	https://api.x.ai/v1/videos/{requestId}	https://docs.x.ai/docs/api-reference
xai	v1.videos.edits	POST	https://api.x.ai/v1/videos/edits	https://docs.x.ai/docs/api-reference
xai	v1.videos.extensions	POST	https://api.x.ai/v1/videos/extensions	https://docs.x.ai/docs/api-reference
xai	v1.videos.generations	POST	https://api.x.ai/v1/videos/generations	https://docs.x.ai/docs/api-reference
